Type;Node;Parameter;Value;Person;Generated_Image_Path;Real_Image_Path;Cosine_Similarity;L2_Distance;Same_Identity
parameters;IPAdapterAdvanced;weight;-0_2;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.3072;1.1771;False
parameters;IPAdapterAdvanced;weight;-0_2;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.2615;1.2153;False
parameters;IPAdapterAdvanced;weight;-0_2;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.2616;1.2153;False
parameters;IPAdapterAdvanced;weight;-0_2;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.118;1.3282;False
parameters;IPAdapterAdvanced;weight;-0_2;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.0458;1.3814;False
parameters;IPAdapterAdvanced;weight;-0_2;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.2561;1.2198;False
parameters;IPAdapterAdvanced;weight;-0_2;lebron_james;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.0816;1.3553;False
parameters;IPAdapterAdvanced;weight;-0_2;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.0276;1.3946;False
parameters;IPAdapterAdvanced;weight;-0_2;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.1531;1.3015;False
parameters;IPAdapterAdvanced;weight;-0_2;marie_curie;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.1618;1.2947;False
parameters;IPAdapterAdvanced;weight;-0_2;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.4009;1.0946;True
parameters;IPAdapterAdvanced;weight;-0_2;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3113;1.1736;False
parameters;IPAdapterAdvanced;weight;-0_2;messi;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.1654;1.292;False
parameters;IPAdapterAdvanced;weight;-0_2;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.293;1.1891;False
parameters;IPAdapterAdvanced;weight;-0_2;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.1702;1.2882;False
parameters;IPAdapterAdvanced;weight;-0_2;mrbean;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.3664;1.1257;True
parameters;IPAdapterAdvanced;weight;-0_2;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.3624;1.1293;False
parameters;IPAdapterAdvanced;weight;-0_2;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.1489;1.3047;False
parameters;IPAdapterAdvanced;weight;-0_2;reina_elizabeth;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\reina_elizabeth_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\reina_elizabeth_foto.jpg;0.1945;1.2693;False
parameters;IPAdapterAdvanced;weight;-0_2;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.2731;1.2057;False
parameters;IPAdapterAdvanced;weight;-0_2;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.1639;1.2931;False
parameters;IPAdapterAdvanced;weight;-0_2;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_2\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.3106;1.1742;False
parameters;IPAdapterAdvanced;weight;-0_3;agatha_christie;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\agatha_christie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\agatha_christie_foto.jpg;0.1496;1.3041;False
parameters;IPAdapterAdvanced;weight;-0_3;alan_turing;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.1741;1.2852;False
parameters;IPAdapterAdvanced;weight;-0_3;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.0983;1.3429;False
parameters;IPAdapterAdvanced;weight;-0_3;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.1771;1.2829;False
parameters;IPAdapterAdvanced;weight;-0_3;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.1222;1.325;False
parameters;IPAdapterAdvanced;weight;-0_3;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.1843;1.2773;False
parameters;IPAdapterAdvanced;weight;-0_3;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.1085;1.3353;False
parameters;IPAdapterAdvanced;weight;-0_3;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.2552;1.2205;False
parameters;IPAdapterAdvanced;weight;-0_3;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.2507;1.2242;False
parameters;IPAdapterAdvanced;weight;-0_3;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.215;1.253;False
parameters;IPAdapterAdvanced;weight;-0_3;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.0702;1.3637;False
parameters;IPAdapterAdvanced;weight;-0_3;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.113;1.3319;False
parameters;IPAdapterAdvanced;weight;-0_3;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.1227;1.3246;False
parameters;IPAdapterAdvanced;weight;-0_3;lebron_james;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.0222;1.3984;False
parameters;IPAdapterAdvanced;weight;-0_3;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.1342;1.3159;False
parameters;IPAdapterAdvanced;weight;-0_3;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.073;1.3616;False
parameters;IPAdapterAdvanced;weight;-0_3;marie_curie;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.0696;1.3641;False
parameters;IPAdapterAdvanced;weight;-0_3;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.3272;1.16;False
parameters;IPAdapterAdvanced;weight;-0_3;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.2688;1.2093;False
parameters;IPAdapterAdvanced;weight;-0_3;messi;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.2242;1.2457;False
parameters;IPAdapterAdvanced;weight;-0_3;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.2035;1.2622;False
parameters;IPAdapterAdvanced;weight;-0_3;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.3118;1.1732;False
parameters;IPAdapterAdvanced;weight;-0_3;mrbean;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.2416;1.2316;False
parameters;IPAdapterAdvanced;weight;-0_3;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.4418;1.0566;True
parameters;IPAdapterAdvanced;weight;-0_3;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.0166;1.4024;False
parameters;IPAdapterAdvanced;weight;-0_3;reina_elizabeth;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\reina_elizabeth_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\reina_elizabeth_foto.jpg;0.1072;1.3363;False
parameters;IPAdapterAdvanced;weight;-0_3;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.2632;1.2139;False
parameters;IPAdapterAdvanced;weight;-0_3;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.0519;1.377;False
parameters;IPAdapterAdvanced;weight;-0_3;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_3\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.3355;1.1529;False
parameters;IPAdapterAdvanced;weight;-0_4;alan_turing;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.11;1.3342;False
parameters;IPAdapterAdvanced;weight;-0_4;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.0623;1.3695;False
parameters;IPAdapterAdvanced;weight;-0_4;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.0589;1.3719;False
parameters;IPAdapterAdvanced;weight;-0_4;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.1449;1.3077;False
parameters;IPAdapterAdvanced;weight;-0_4;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.2782;1.2015;False
parameters;IPAdapterAdvanced;weight;-0_4;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.171;1.2876;False
parameters;IPAdapterAdvanced;weight;-0_4;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.0926;1.3471;False
parameters;IPAdapterAdvanced;weight;-0_4;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.1205;1.3263;False
parameters;IPAdapterAdvanced;weight;-0_4;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.0882;1.3504;False
parameters;IPAdapterAdvanced;weight;-0_4;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.0752;1.36;False
parameters;IPAdapterAdvanced;weight;-0_4;marie_curie;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.0704;1.3635;False
parameters;IPAdapterAdvanced;weight;-0_4;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.2953;1.1872;False
parameters;IPAdapterAdvanced;weight;-0_4;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.1319;1.3176;False
parameters;IPAdapterAdvanced;weight;-0_4;mrbean;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.1385;1.3126;False
parameters;IPAdapterAdvanced;weight;-0_4;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.341;1.148;False
parameters;IPAdapterAdvanced;weight;-0_4;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.1795;1.281;False
parameters;IPAdapterAdvanced;weight;-0_4;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.1782;1.282;False
parameters;IPAdapterAdvanced;weight;-0_4;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_4\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.2154;1.2527;False
parameters;IPAdapterAdvanced;weight;-0_5;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_5\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.0348;1.3894;False
parameters;IPAdapterAdvanced;weight;-0_5;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_5\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.1148;1.3305;False
parameters;IPAdapterAdvanced;weight;-0_5;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_5\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.1267;1.3216;False
parameters;IPAdapterAdvanced;weight;-0_5;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_5\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.1836;1.2778;False
parameters;IPAdapterAdvanced;weight;-0_5;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\-0_5\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.1609;1.2954;False
parameters;IPAdapterAdvanced;weight;0_1;agatha_christie;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\agatha_christie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\agatha_christie_foto.jpg;0.2499;1.2248;False
parameters;IPAdapterAdvanced;weight;0_1;alan_turing;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.4162;1.0805;True
parameters;IPAdapterAdvanced;weight;0_1;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.1234;1.3241;False
parameters;IPAdapterAdvanced;weight;0_1;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.2591;1.2173;False
parameters;IPAdapterAdvanced;weight;0_1;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.1296;1.3194;False
parameters;IPAdapterAdvanced;weight;0_1;cristiano;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\cristiano_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\cristiano_foto.webp;0.373;1.1198;True
parameters;IPAdapterAdvanced;weight;0_1;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.2048;1.2611;False
parameters;IPAdapterAdvanced;weight;0_1;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.307;1.1773;False
parameters;IPAdapterAdvanced;weight;0_1;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.3916;1.1031;True
parameters;IPAdapterAdvanced;weight;0_1;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.2303;1.2407;False
parameters;IPAdapterAdvanced;weight;0_1;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.2712;1.2073;False
parameters;IPAdapterAdvanced;weight;0_1;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.1549;1.3001;False
parameters;IPAdapterAdvanced;weight;0_1;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\IPAdapterAdvanced\weight\0_1\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.0983;1.3429;False
